time,no,review,score,read_volume,label
2022/6/20,242,"['重庆', '啤酒', '：', '收到', '撤诉', '裁定']",0.0,744,1
2022/6/20,243,"['重庆', '啤酒', '：', '公司', '将', '利用', '平台', '大', '数据', '开发新', '口味', '、', '新', '包装', ' ']",0.0,908,1
2022/6/20,244,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '冲', '不动', '了']",0.0,178,1
2022/6/20,245,"['大家', '可以', '说', '方言', '，', '但', '都', '不要', '骂人', '，', '还是', '讲点', '素质', '。', '今天', '考']",1.0,1349,1
2022/6/20,246,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '你', '这', '上涨', '决心', '不大', '啊', '？']",2.0,186,1
2022/6/20,247,"['重庆', '啤酒', '，', '没', '看错', '你', '！', '雄起', '！', '目标', '不变', '！', '思路', '不变', '！', '接下']",-1.0,454,1
2022/6/20,248,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '133', '没', '难度']",0.0,199,1
2022/6/20,249,"['150', '能', '看到']",0.0,194,1
2022/6/20,250,"['150', '能', '看到']",0.0,170,1
2022/6/20,252,"['市场', '和', '消费者', '需求', '持续', '利好', '酒水', '板块', '，', '酒', 'ETF512690', '调整']",1.0,180,1
2022/6/20,253,"['白酒', '企业', '业绩', '持续', '向上', '，', '二', '季度初', '的', '市场', '稳中求进', '，', '酒', 'ET']",4.0,207,1
2022/6/20,254,"['白酒', '类新粉', '一枚', '，', '酒', 'ETF512690', '位置', '低', '，', '价格', '也', '低', '，', '对于']",0.0,200,1
2022/6/20,255,"['高成长', '的', '板块', '上涨', '过程', '中', '难免', '回调', '，', '不过', '这种', '局势', '未稳', '的']",1.0,204,1
2022/6/20,256,"['182', '全部', '满仓', '，', '己', '无补', '仓款', '。', '不知', '今年', '能否', '回本', '[', '捂脸', ']', '[', '困']",-1.0,561,1
2022/6/20,257,"['不是', '分红', '了', '吗', '？', '股份', '还是', '这么', '高', '？']",0.0,194,-1
2022/6/20,258,['转发'],0.0,188,-1
2022/6/19,259,"['全国', '高温', '，', '不来', '一波', '？']",0.0,848,1
2022/6/19,260,"['重庆', '啤酒', '本周', '融资', '净', '偿还', '120.77', '万元', '，', '居', '酿酒', '行业', '板块', '第']",-1.0,300,1
2022/6/19,261,"['亏死', '你们', '几', '叶子']",-1.0,518,1
2022/6/19,262,"['重庆', '啤酒', '本周', '沪', '股通', '持股', '市值', '增加', '1.08', '亿元', '，', '居', '酿酒', '行业']",1.0,314,1
2022/6/19,263,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '周一', '能', '上', '130', '。']",0.0,965,1
2022/6/19,264,"['昨天', '买', '了', '80000', '股', '，', '今天', '卖完', '了', '，', '感觉', '卖飞', '了', '。', '唉']",0.0,956,1
2022/6/19,266,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '重庆', '啤酒', '市净率', '54', '倍', '怎么', '这么', '高', '，']",0.0,528,1
2022/6/18,267,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '啤酒', '本周', '已', '调整', '，', '下周', '继续', '看好']",1.0,860,1
2022/6/18,268,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '前', '十来天', '133', '都', '没卖', '，', '更何况', '现在']",0.0,869,1
2022/6/18,269,"['重庆', '啤酒', '06', '月', '17', '日获', '沪', '股通', '增持', '36.45', '万股']",1.0,345,1
2022/6/18,270,"['这', '分时图', '，', '不', '仔细', '看', '还', '以为', '你', '涨停', '了']",-2.5,294,1
2022/6/17,272,"['大', '乌苏', '是不是', '重', '啤', '的', '？']",0.0,505,1
2022/6/17,273,"['从', '13', '号', '开始', '，', '就', '喊', '你', '几爷子', '，', '啤酒', '可以', '进场', '了', '，', '基本', '按照']",0.0,665,1
2022/6/17,275,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '你', '是', '我', '所有', '票里', '，', '涨', '的', '最', '墨迹', '的', '那']",-2.0,493,1
2022/6/17,276,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '情绪', '不错', '，', '加油']",4.0,344,1
2022/6/17,277,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '收到', '钱', '没有', '，', '我', '收到', '了', '也']",0.0,753,1
2022/6/17,278,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '估计', '今天', '跌到', '吐血', '了', '…', '…', '各位', '发财']",-1.0,429,1
2022/6/17,279,"['清仓', '了', '。']",-1.0,213,1
2022/6/17,281,"['现在', '白酒', '估值', '算是', '很', '有', '性价比', '了', '，', '加', '自选', '酒', 'ET512690F', '很']",0.0,199,1
2022/6/17,282,"['看', '业绩', '说话', '，', '底部', '震荡', '了', '那么', '长时间', '，', '也', '该', '蓄势待发', '了', '，']",0.0,226,1
2022/6/17,283,"['短期', '在', '酒', 'ET512690F', '上', '做', 'T', '我', '感觉', '难度', '还', '挺', '大', '的', '，', '但是', '长期']",0.0,243,1
2022/6/17,284,"['看好', '的', '就', '来', '吧', '！', '这个', '时候', '也许', '是', '机会', '！', '不看好', '就', '出局', '吧', '！']",0.0,200,1
2022/6/17,285,"['赶紧', '赶紧', '上车', '了', '，', '明天', '起飞', '。']",1.0,462,1
2022/6/17,286,"['跌', '呀', '跌']",-2.0,317,-1
2022/6/17,287,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '多', '搞', '技术', '，', '少看', '资讯', '，', '闹心']",0.0,193,1
2022/6/17,288,"['分红', '怎么', '昨天', '到', '账', '了', '，', '今天', '直接', '股价', '除权', '减少', '了', '两元', '，', '自']",-1.0,544,1
2022/6/17,290,"['XD', '重庆', '啤', '：', '融资', '净', '偿还', '319.97', '万元', '，', '融资', '余额', '1.42', '亿元', '（']",-1.0,263,1
2022/6/16,291,"['$', 'XD', '重庆', '啤', '(', 'SH600132', ')', '$', '这', '走势', '...', '是', '为啥', '呢', '...', '过山车', '啊']",0.0,318,1
2022/6/16,292,['转发'],0.0,182,-1
2022/6/16,293,"['几号', '分红', '谁', '告知', '下']",0.0,718,-1
2022/6/16,294,"['$', 'XD', '重庆', '啤', '(', 'SH600132', ')', '$', '从', '哪', '看到', '分红']",0.0,408,1
2022/6/16,295,"['300', '股', '，', '分', '了', '125.88', '元', '，', '这是', '怎么', '算', '的', '呢', '？']",0.0,585,1
2022/6/16,296,"['我', '怎么', '感觉', '他', '都', '没', '分红', '，', '钱', '都', '没', '多', '啊']",0.0,471,-1
2022/6/16,297,"['我', '怎么', '感觉', '他', '都', '没', '分红', '，', '钱', '都', '没', '多', '啊']",0.0,396,-1
2022/6/16,298,"['$', 'XD', '重庆', '啤', '(', 'SH600132', ')', '$', '分红', '昨天', '到', '账', '了', '，', '今天', '早上', '想', '补仓']",0.0,445,1
2022/6/16,299,"['$', 'XD', '重庆', '啤', '(', 'SH600132', ')', '$']",0.0,244,1
2022/6/16,300,"['$', 'XD', '重庆', '啤', '(', 'SH600132', ')', '$', '才', '一个点', '不到', '，', '挺好', '的', '，', '不', '跳水', '就']",1.0,301,1
2022/6/16,301,"['弱弱', '的', '问', '一下', '，', '今天', '买', '的', '股', '，', '是不是', '就', '不用', '缴税', '了', '？', '是', '不']",0.0,345,1
2022/6/16,302,"['白酒', '板块', '这个', '业绩', '基本面', '表现', '难改', '长期', '走势', '，', '有', '回调', '震荡']",-1.0,207,1
2022/6/16,303,"['这', '怎么', '算', '的', '？', '我', '记得', '昨天', '收盘', '125.88', '元']",0.0,787,1
2022/6/16,304,"['今天', '卖', '了', '有没有', '分红', '？']",0.0,446,1
2022/6/16,305,"['投资', '白酒', '这块', '就是', '长期投资', '，', '可以', '理解', '为', '打', '持久战', '吧', '，', '我']",0.0,198,1
2022/6/16,306,"['外围', '都', '在', '大跌', '，', '咱', '这', '酒', 'ET512690F', '算', '比较', '坚挺', '了', '吧', '？', '毕竟']",4.0,203,1
2022/6/16,307,"['酿酒', '板块', '走势', '危险', '，', '明天', '低开', '闷', '杀']",-3.0,313,1
2022/6/16,308,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '不', '懂', '就', '问', '你们', '分红', '的', '200', '还', '在', '不在']",0.0,684,1
2022/6/16,309,"['来', '吧', '兄弟']",0.0,185,1
2022/6/16,310,"['九', '大汉', '出来', '说', '两句']",0.0,187,-1
2022/6/16,311,"['高成长', '的', '板块', '上涨', '过程', '中', '难免', '回调', '，', '不过', '这种', '局势', '未稳', '的']",1.0,197,1
2022/6/16,312,"['今天', '开盘', '就', '入手', '了']",0.0,569,1
2022/6/16,313,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '重庆', '啤酒', '雄起']",1.0,528,1
2022/6/16,315,"['要', '绿不绿']",0.0,186,-1
2022/6/16,316,"['$', 'XD', '重庆', '啤', '(', 'SH600132', ')', '$', '消费', '有', '一波', '大涨', '，', '一点', '小跌', '不怕', '，']",3.5,192,1
2022/6/16,317,"['明天', '或许', '有个', '好的', '买入', '点']",1.0,475,1
2022/6/16,318,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '有', '没', '懂', '金融', '的', '讲讲', '，', '今晚', '美股', '大涨']",-1.0,370,1
2022/6/16,319,"['重庆', '啤酒', '06', '月', '15', '日获', '沪', '股通', '增持', '61.81', '万股']",1.0,256,1
2022/6/16,320,"['重庆', '啤酒', '：', '融资', '净', '偿还', '1837.11', '万元', '，', '融资', '余额', '1.46', '亿元']",-1.0,265,1
2022/6/16,321,"['我', '有', '双桂', '啤酒', '的', '股东', '卡', '一张', '，', '5000', '股', '，', '不', '知道', '还有', '用', '不', '[']",0.0,237,1
2022/6/16,322,"['分红', '到底', '利空', '还是', '利好']",0.0,743,-1
2022/6/16,323,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '冲', '不过', '126', '[', '滴汗', ']']",0.0,495,1
2022/6/15,324,"['6', '月', '16', '日', '估计', '会', '出现', '踩踏', '事件', '，', '看', '谁', '跑得快']",-1.0,390,-1
2022/6/15,325,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '今天', '我', '又', '喝', '了', '两瓶', '乌苏', '，', '我', '就', '纳闷']",0.0,321,1
2022/6/15,326,['转发'],0.0,173,-1
2022/6/15,327,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '142', '的', '本', '是不是', '得', '先卖', '了', '，', '低', '了', '再']",0.0,669,1
2022/6/15,328,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '分红', '以后', '成本', '直接', '降低', '两块', '，', '明天']",-1.0,300,1
2022/6/15,329,"['今晚', '特地', '买', '了', '2', '瓶大', '乌苏', '庆祝', '一下', '分红', '，', '期待', '明天', '重', '啤', '不']",1.0,188,1
2022/6/15,330,"['分红', '到', '了']",0.0,167,-1
2022/6/15,332,"['一个', '卖', '啤酒', '的', '，', '为啥', '这高', '市盈率', '和', '市净率', '？']",0.0,468,1
2022/6/15,333,"['再见', '留下', '的', '跌停']",-1.0,445,-1
2022/6/15,334,"['你', '跟', '五粮液', '，', '一个', '是', '啤酒', '中', '的', '垃圾', '一个', '是', '白酒', '中', '的', '垃圾', '，']",-2.0,593,-1
2022/6/15,335,"['这货', '就是', '啤酒', '里', '最烂', '的', '仔']",-1.0,563,1
2022/6/15,336,"['大笔', '买人', '的', '到', '是', '不少', '啊', '，', '都', '是', '为了', '分红', '吧', '！']",0.0,414,-1
2022/6/15,337,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '谁', '会', '继任', '董事长', '？']",0.0,323,1
2022/6/15,338,"['600132', ':', '重庆', '啤酒', '股份', '有限公司', '关于', '诉讼', '进展', '暨', '收到', '撤诉']",2.0,1134,1
2022/6/15,339,"['10', '派', '20', '一手', '分到', '20', '元', '吗', '？']",0.0,656,1
2022/6/15,340,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '大盘', '是', '涨', '了', '，', '可', '我', '的', '钱', '硬是', '没有', '回']",1.0,342,-1
2022/6/15,341,"['整个', '酒类', '行业', '天花板', '较高', '，', '酒', 'ETF512690', '估值', '低', '理所当然']",1.0,203,1
2022/6/15,342,"['前段时间', '确实', '是', '难熬', '啊', '，', '但是', '这是', '全球', '市场', '共振', '，', '毕竟', '酒']",4.0,194,1
2022/6/15,343,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '我要', '谢谢', '你', '[', '怒', ']']",1.0,518,1
2022/6/15,344,"['高成长', '的', '板块', '上涨', '过程', '中', '难免', '回调', '，', '不过', '这种', '局势', '未稳', '的']",1.0,188,1
2022/6/15,345,"['酒', 'ETF512690', '盘面', '受', '情绪', '影响', '比较', '大', '，', '但', '我', '认为', '对于', '优质']",3.0,190,-1
2022/6/15,346,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '快来', '抄底', '啊', '！', '兄弟', '们']",0.0,384,1
2022/6/15,347,"['绝对', '是', '利好']",3.0,196,-1
2022/6/15,350,"['思考', '下', '，', '换', '董事长', '跟', '撤诉', '有没有', '关系', '？', '有', '啥', '关键', '吗', '？']",0.0,335,1
2022/6/15,351,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '买', '了', '金', '种子', '酒', '和', '重庆', '啤酒', '，', '气到', '吐']",0.0,179,1
2022/6/15,352,"['每天', '都', '是', '垃圾']",-1.0,147,-1
2022/6/15,353,"['重庆', '啤酒', '06', '月', '14', '日', '被', '沪', '股通', '减持', '27.67', '万股']",-1.0,238,1
2022/6/15,354,"['重庆', '啤酒', '：', '连续', '3', '日', '融资', '净', '买入', '累计', '3426.23', '万元', '（', '06', '-', '14']",0.0,248,1
2022/6/14,355,"['重庆', '啤酒', '：', '6', '月', '16', '日', '每股', '派', '发现', '金红利', '2', '元']",1.0,1229,1
2022/6/14,356,"['今天', '刚进', '的', '，', '能', '有', '分红', '吗', '？']",0.0,714,-1
2022/6/14,357,"['上午', '进场', '的', '，', '明天', '可能', '吃', '肉', '肉', '啊', '[', '大笑', ']']",0.0,202,1
2022/6/14,358,"['我', '先来', '放一炮', '明天', '啤酒', '走势', '：', '只有', '两种', '：', '一是', '直接', '上', '；', '而']",0.0,236,1
2022/6/14,359,"['现在', '持仓', '两支', '股', '，', '一个', '重庆', '啤酒', '，', '一个', '青岛', '啤酒', '都', '跌', '惨', '了']",-1.0,653,1
2022/6/14,361,"['3', '日内', '必涨', '，', '加仓干']",1.0,420,-1
2022/6/14,362,"['明天', '跳', '空高开', '了']",0.0,182,1
2022/6/14,364,"['走过', '路过', '，', '重庆', '啤酒', '可以', '轻仓', '进场', '了', '。']",0.0,189,1
2022/6/14,365,"['再创', '新低']",0.0,181,-1
2022/6/14,366,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '走势', '的的确确', '不如', '青岛', '，', '差', '很多']",4.0,381,1
2022/6/14,368,"['回调', '反弹', '的', '过程', '还是', '挺', '磨人', '的', '，', '但', '对于', '白酒', '这种', '优质', '赛道']",1.5,206,1
2022/6/14,369,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '昨天', '不该', '买', '重庆', '应该', '买', '青岛']",0.0,374,1
2022/6/14,370,"['投资', '白酒', '这块', '就是', '长期投资', '，', '可以', '理解', '为', '打', '持久战', '吧', '，', '我']",0.0,175,1
2022/6/14,371,"['一', '上车', '被套', '，', '以为', '你', '上去', '了', '，', '真', '不给力']",-2.0,179,1
2022/6/14,372,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '垃圾']",-1.0,185,-1
2022/6/14,373,"['连', '缺口', '都', '补', '不了', '了', '，', '赶紧', '滑', '滑梯', '吧']",-1.0,186,-1
2022/6/14,374,"['及时', '更换', '董事长', '这', '就是', '很', '了不起的', '事情', '！', '看好', '你', '重庆', '啤酒']",3.0,197,1
2022/6/14,375,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '燕京啤酒', '都', '快要', '涨停', '了', '[', '大笑', ']', '[', '大']",1.0,354,1
2022/6/14,376,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '你', '就', '不能', '看看', '你', '大哥', '青岛', '吗', '？']",0.0,175,1
2022/6/14,377,"['大', '割肉']",-1.0,170,-1
2022/6/14,378,"['白酒', '行业', '护城河', '很深', '，', '都', '是', '核心技术', '难以', '被', '替代', '的', '，', '配置']",1.0,181,1
2022/6/14,379,"['税', '多少', '?']",0.0,167,-1
2022/6/14,380,"['重庆', '人', '是', '不', '可能', '输给', '青岛', '人', '的', '，', '我', '和', '他们', '喝过', '一回', '，', '我', '被']",0.0,194,1
2022/6/14,381,"['小盘', '啤酒', '厉害', '啊', '，', '燕京', '领涨']",1.0,193,1
2022/6/14,382,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '时而', '迷茫', '，', '时而', '确定', '，', '还是', '每周', '都']",-3.0,539,1
2022/6/14,383,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '三个', '交易日', '已经', '大跌', '了', '8', '个点', '！']",-1.0,192,1
2022/6/14,384,"['董秘', '您好', '，', '作为', '公司', '的', '投资者', '，', '对', '公司', '近年来', '取得', '的', '成绩']",1.0,384,1
2022/6/14,387,"['重庆', '啤酒', '最大', '的', '利空', '在于', '我', '进来', '了', '，', '我', '走', '了', '股价', '就会', '一飞']",0.0,806,1
2022/6/14,388,"['还是', '燕京啤酒', '好', '，', 'u8', '销量', '第一', '，', '股票', '几十年', '没', '大涨', '过', '。']",1.0,241,1
2022/6/14,389,"['重庆', '啤酒', '06', '月', '13', '日', '被', '沪', '股通', '减持', '6.67', '万股']",-1.0,254,1
2022/6/14,390,"['重庆', '啤酒', '：', '融资', '净', '买入', '1503.85', '万元', '，', '融资', '余额', '1.59', '亿元']",0.0,252,1
2022/6/14,391,"['啤酒', '热销', '季', '：', '品牌', '“', '专卖', '费', '”', '的', '暗战']",2.0,875,1
2022/6/13,392,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '120.20', '买', '的', '，', '不会', '被套', '吧', '[', '滴汗', ']']",1.0,529,1
2022/6/13,393,"['133', '的', '时候', '没卖', '。', '后悔', '死', '我', '了']",0.0,563,1
2022/6/13,394,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '明天', '一线', '站上', '五日', '均线']",1.0,170,1
2022/6/13,395,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '公司', '应该', '注册', '新', '的', '商标', '，', '关灯', '吃面']",0.0,402,1
2022/6/13,396,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '英国', '控股公司', '，', '呵呵']",0.0,155,1
2022/6/13,397,"['你好', '！', '啤酒', '进入', '一个', '新', '的', '竞争', '格局', '，', '精酿', '和', '鲜', '啤是', '主要', '消']",0.0,433,1
2022/6/13,398,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '放量', '下跌', '的', '都', '是', '好机会']",0.0,347,1
2022/6/13,399,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '开始', '建仓']",0.0,183,1
2022/6/13,400,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '快来', '抄底', '啊', '！', '已经', '跌', '无可', '跌', '了', '，', '兄']",-2.0,186,1
2022/6/13,401,"['应该', '能到', '115', '吧', '，', '如果', '砸', '到', '115', '，', '可以', '考虑', '入手']",0.0,171,1
2022/6/13,402,"['三只', '黑', '乌鸦', '飞起']",0.0,173,-1
2022/6/13,403,"['105', '元', '左右', '建仓', '比较', '安全', '，', '再', '忍忍', '，', '我', '先', '走', '，', '留下', '的', '跌停']",2.0,449,1
2022/6/13,404,"['$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '涨', '了', '不', '追', '，', '跌', '了', '不', '买', '，', '还', '炒', '什么', '股']",2.0,185,-1
